,variance,similarity,delta_mod,size,nodes_num,nb_communities,modularity
360,7.703719777548943e-34,1.0,0.0,10,762,5,0.1875660003752718
361,7.58092021617284e-10,0.9988477396004355,9.177823644326843e-05,10,762,5,0.18765777861171506
362,1.1039918070340178e-09,0.9958763604639582,9.629915784598042e-05,10,762,5,0.18775407776956105
363,7.703719777548943e-34,1.0,0.0,10,762,5,0.18775407776956105
364,1.3832182700797792e-11,0.9988460531436505,1.2397214158743619e-05,10,762,5,0.1877664749837198
365,0.0,1.0,0.0,10,762,5,0.1877664749837198
366,5.868850927404673e-11,0.9988987663986413,2.5536141985221805e-05,10,762,5,0.187792011125705
367,0.0,1.0,0.0,10,762,5,0.187792011125705
368,0.0,1.0,0.0,10,762,5,0.187792011125705
369,0.0,1.0,0.0,10,762,5,0.187792011125705
370,3.229780838325322e-09,0.9988990234577954,0.00018943720267985964,10,762,5,0.18798144832838487
371,7.703719777548943e-34,1.0,0.0,10,762,5,0.18798144832838487
372,7.703719777548943e-34,1.0,0.0,10,762,5,0.18798144832838487
373,7.703719777548943e-34,1.0,0.0,10,762,5,0.18798144832838487
374,7.703719777548943e-34,1.0,0.0,10,762,5,0.18798144832838487
375,2.257899151696538e-09,0.9988538525980007,0.00015839118773525174,10,762,5,0.18813983951612012
376,7.703719777548943e-34,1.0,0.0,10,762,5,0.18813983951612012
377,3.37468906613409e-11,0.9988499973301842,1.93640246796134e-05,10,762,5,0.18815920354079974
378,0.0,1.0,0.0,10,762,5,0.18815920354079974
379,0.0,1.0,0.0,10,762,5,0.18815920354079974
380,0.0,1.0,0.0,10,762,5,0.18815920354079974
381,0.0,1.0,0.0,10,762,5,0.18815920354079974
382,0.0,1.0,0.0,10,762,5,0.18815920354079974
383,0.0,1.0,0.0,10,762,5,0.18815920354079974
384,0.0,1.0,0.0,10,762,5,0.18815920354079974
385,0.0,1.0,0.0,10,762,5,0.18815920354079974
386,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
387,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
388,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
389,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
390,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
391,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
392,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
393,4.930380657631324e-32,1.0,0.0,10,4230,553,0.9072847226413168
394,0.0,1.0,0.0,15,69,4,0.5031374376994514
395,4.560091281560857e-07,0.9947288784600806,0.002707160529240915,15,69,4,0.5058445982286923
396,2.6461026277968935e-06,0.9782816155777331,0.004320699917530146,15,69,4,0.5101652981462225
397,3.0509835106303172e-06,0.9642769316089903,0.0,15,69,4,0.5101652981462225
398,2.464141251704678e-07,0.9947182313473169,0.0019900319122235777,15,69,4,0.512155330058446
399,2.402676109969538e-06,0.9728297719803591,0.004087633116999445,15,69,4,0.5162429631754455
400,3.3982939803024827e-07,0.9563832200758756,0.0006409337014594563,15,69,4,0.516883896876905
401,1.1752466234665917e-06,0.9685357172644533,0.004087633116999445,15,69,4,0.5209715299939044
402,3.26748781317505e-06,0.9834398155778715,0.0,15,69,4,0.5209715299939044
403,9.967874853048014e-07,0.9942494303541601,0.004002474093728781,15,69,4,0.5249740040876332
404,2.563167819355204e-06,0.9852128209106964,0.0,15,69,4,0.5249740040876332
405,4.930380657631324e-32,1.0,0.0,15,69,4,0.5249740040876332
406,4.930380657631324e-32,1.0,0.0,15,69,4,0.5249740040876332
407,4.930380657631324e-32,1.0,0.0,15,69,4,0.5249740040876332
408,4.930380657631324e-32,1.0,0.0,15,69,4,0.5249740040876332
409,4.930380657631324e-32,1.0,0.0,15,69,4,0.5249740040876332
410,4.930380657631324e-32,1.0,0.0,15,69,4,0.5249740040876332
411,4.930380657631324e-32,1.0,0.0,15,69,4,0.5249740040876332
412,1.232595164407831e-32,1.0,0.0,15,110,4,0.5622876577657621
413,1.5738457053531454e-06,0.9926469635792223,0.004975133368994911,15,110,4,0.567262791134757
414,2.8272138610585507e-06,0.9770444632507305,0.0,15,110,4,0.567262791134757
415,4.8194832147501836e-08,0.9963234249439787,0.0008800907921178158,15,110,4,0.5681428819268748
416,5.840453086313646e-07,0.9808345980376911,0.0025372638031487815,15,110,4,0.5706801457300236
417,8.925414051034011e-07,0.9861427774955867,0.0,15,110,4,0.5706801457300236
418,1.232595164407831e-32,1.0,0.0,15,110,4,0.5706801457300236
419,1.232595164407831e-32,1.0,0.0,15,110,4,0.5706801457300236
420,1.0231219110051523e-06,0.9924774924804479,0.00384926773554628,15,110,4,0.5745294134655698
421,9.303517441160545e-07,0.9719478691373532,0.0,15,110,4,0.5745294134655698
422,5.783090720582497e-09,0.992390853049042,0.0002457748413305927,15,110,4,0.5747751883069004
423,4.3173164867585065e-10,0.9762026492141095,0.0,15,110,4,0.5747751883069004
424,8.128352718541697e-11,0.9960847626204046,3.6143359019247256e-05,15,110,4,0.5748113316659197
425,7.188375495240159e-08,0.9889680920187802,0.0010716505949196486,15,110,4,0.5758829822608393
426,2.6793547125740313e-07,0.9722489510954851,0.0009559918460582129,15,110,4,0.5768389741068976
427,1.0313219093468373e-07,0.957027296062938,0.0010915294423802235,15,110,4,0.5779305035492778
428,5.971633667855123e-08,0.9701847316728276,0.0003722765978979581,15,110,4,0.5783027801471757
429,1.7297575838458257e-07,0.9692010227298005,0.0011096011218898472,15,110,4,0.5794123812690656
430,1.872772466348174e-09,0.9897376773022347,0.0001734881232922092,15,110,4,0.5795858693923578
431,5.749552556669811e-08,0.9637773372130876,0.0008837051280198294,15,110,4,0.5804695745203776
432,8.81449600132969e-08,0.9483565318350478,0.0,15,110,4,0.5804695745203776
433,0.0,1.0,0.0,15,110,4,0.5804695745203776
434,6.933571958396542e-09,0.9924533222715372,0.0003270973991238435,15,110,4,0.5807966719195015
435,7.140888497466292e-08,0.9796716553035654,0.0009903280371266199,15,110,4,0.5817869999566281
436,1.9179103701883918e-07,0.9765687245323224,0.0,15,110,4,0.5817869999566281
437,3.027730104123239e-08,0.9960591812186742,0.0006975668290707393,15,110,4,0.5824845667856988
438,8.026376727704342e-08,0.9839402531781113,9.758706935181216e-05,15,110,4,0.5825821538550506
439,1.8623217271365217e-09,0.9760668826300718,0.0,15,110,4,0.5825821538550506
440,0.0,1.0,0.0,15,110,4,0.5825821538550506
441,0.0,1.0,0.0,15,110,4,0.5825821538550506
442,1.5931571328285795e-10,0.9961967723573621,5.060070262685734e-05,15,110,4,0.5826327545576775
443,5.00706527460411e-10,0.9880469988374256,0.0,15,110,4,0.5826327545576775
444,4.930380657631324e-32,1.0,0.0,15,110,4,0.5826327545576775
445,4.930380657631324e-32,1.0,0.0,15,110,4,0.5826327545576775
446,4.930380657631324e-32,1.0,0.0,15,110,4,0.5826327545576775
447,4.930380657631324e-32,1.0,0.0,15,110,4,0.5826327545576775
448,4.930380657631324e-32,1.0,0.0,15,110,4,0.5826327545576775
449,4.930380657631324e-32,1.0,0.0,15,110,4,0.5826327545576775
450,4.930380657631324e-32,1.0,0.0,15,110,4,0.5826327545576775
451,4.431760790078457e-08,0.9960912085563377,0.0008439474330987906,15,110,4,0.5834767019907763
452,1.3928391054532292e-07,0.9877152268913465,0.0,15,110,4,0.5834767019907763
453,4.930380657631324e-32,1.0,0.0,15,110,4,0.5834767019907763
454,4.930380657631324e-32,1.0,0.0,15,110,4,0.5834767019907763
455,4.930380657631324e-32,1.0,0.0,15,110,4,0.5834767019907763
456,4.930380657631324e-32,1.0,0.0,15,110,4,0.5834767019907763
457,4.930380657631324e-32,1.0,0.0,15,110,4,0.5834767019907763
458,4.930380657631324e-32,1.0,0.0,15,110,4,0.5834767019907763
459,4.930380657631324e-32,1.0,0.0,15,110,4,0.5834767019907763
460,1.925929944387236e-34,1.0,0.0,15,108,3,0.07716844049767886
461,2.195604012534058e-07,0.9946167561976673,0.001878469937437996,15,108,3,0.07904691043511686
462,5.210950395756961e-07,0.9643365982230098,5.802094254182821e-05,15,108,3,0.07910493137765869
463,3.3695387352825485e-09,0.977928528802877,0.00020122870245718738,15,108,3,0.07930616008011587
464,2.8092903701196407e-08,0.9596980945140221,0.000579035591320623,15,108,3,0.0798851956714365
465,3.7756537370703976e-08,0.9518508556255832,0.0,15,108,3,0.0798851956714365
466,8.612571001440671e-08,0.9584997366505505,0.0009724377046244209,15,108,3,0.08085763337606092
467,8.441704247105663e-09,0.9507549050460321,0.0,15,108,3,0.08085763337606092
468,1.925929944387236e-34,1.0,0.0,15,108,3,0.08085763337606092
469,2.5987649556663056e-08,0.9903726661350171,0.000474228975457458,15,108,3,0.08133186235151837
470,0.0,1.0,0.0,15,108,3,0.08133186235151837
471,1.9437665354189428e-09,0.9949104778921196,0.00017674587699156863,15,108,3,0.08150860822850994
472,6.108980539888102e-09,0.9840043590895188,0.0,15,108,3,0.08150860822850994
473,2.394750987836785e-07,0.9947429387437818,0.001961812158372378,15,108,3,0.08347042038688232
474,7.526360247487036e-07,0.9834778074804584,0.0,15,108,3,0.08347042038688232
475,7.664220329006743e-09,0.9896433188665265,0.0003518148481293504,15,108,3,0.08382223523501167
476,1.6354237093393404e-08,0.9651716277403122,0.0,15,108,3,0.08382223523501167
477,1.925929944387236e-34,1.0,0.0,15,108,3,0.08382223523501167
478,2.8895051287527797e-08,0.9903513651549286,0.0005000533256061396,15,108,3,0.08432228856061781
479,1.4172546742413083e-11,0.9949143041071573,1.5092152684290094e-05,15,108,3,0.0843373807133021
480,3.644369162334795e-11,0.9869224962755482,0.0,15,108,3,0.0843373807133021
481,1.5485913149624632e-10,0.9946849045764025,4.988794915082584e-05,15,108,3,0.08438726866245293
482,3.5199488244029387e-10,0.9823731994484907,2.5824350148681563e-05,15,108,3,0.08441309301260161
483,1.459527356871908e-10,0.9668720329520614,1.0061435122887818e-05,15,108,3,0.0844231544477245
484,1.61971962771329e-11,0.9863567386553697,0.0,15,108,3,0.0844231544477245
485,1.925929944387236e-34,1.0,0.0,15,108,3,0.0844231544477245
486,3.3874136411504443e-10,0.9948534630843818,7.378385756764971e-05,15,108,3,0.08449693830529215
487,1.064615715790141e-09,0.9838251696937721,0.0,15,108,3,0.08449693830529215
488,6.319731496549693e-09,0.9947229128657062,0.00031869595751657376,15,108,3,0.08481563426280872
489,1.6250738133984926e-08,0.9864303473689575,0.0,15,108,3,0.08481563426280872
490,1.925929944387236e-34,1.0,0.0,15,108,3,0.08481563426280872
491,1.925929944387236e-34,1.0,0.0,15,108,3,0.08481563426280872
492,1.925929944387236e-34,1.0,0.0,15,108,3,0.08481563426280872
493,6.866669634455121e-09,0.9897330139262056,0.00030905374885720205,15,108,3,0.08512468801166592
494,5.206108326416543e-09,0.9678095297547638,0.0,15,108,3,0.08512468801166592
495,1.925929944387236e-34,1.0,0.0,15,108,3,0.08512468801166592
496,1.925929944387236e-34,1.0,0.0,15,108,3,0.08512468801166592
497,1.925929944387236e-34,1.0,0.0,15,108,3,0.08512468801166592
498,1.925929944387236e-34,1.0,0.0,15,108,3,0.08512468801166592
499,1.925929944387236e-34,1.0,0.0,15,108,3,0.08512468801166592
500,1.925929944387236e-34,1.0,0.0,15,108,3,0.08512468801166592
501,1.925929944387236e-34,1.0,0.0,15,108,3,0.08512468801166592
502,7.703719777548943e-34,1.0,0.0,15,117,3,0.1350382263868465
503,7.703719777548943e-34,1.0,0.0,15,117,3,0.1350382263868465
504,1.446323681396554e-07,0.9902089270442965,0.0015271793030333936,15,117,3,0.1365654056898799
505,2.883662670672786e-07,0.9673093103607928,0.0,15,117,3,0.1365654056898799
506,7.703719777548943e-34,1.0,0.0,15,117,3,0.1365654056898799
507,1.3591960853185822e-08,0.9903318790795711,0.00046358043690553075,15,117,3,0.13702898612678543
508,4.283258055079912e-08,0.9666610323234801,0.0006283984815840804,15,117,3,0.13765738460836952
509,1.9583718956880486e-08,0.969503924295423,0.0,15,117,3,0.13765738460836952
510,4.450672645209072e-07,0.9731072600575014,0.0025248747002876437,15,117,3,0.14018225930865716
511,2.746872025109242e-07,0.9820381264588058,0.0,15,117,3,0.14018225930865716
512,5.8648629240143775e-08,0.9951535663587139,0.0009708590297489994,15,117,3,0.14115311833840616
513,1.8432426332616627e-07,0.9847683514130998,0.0,15,117,3,0.14115311833840616
514,3.0814879110195774e-33,1.0,0.0,15,117,3,0.14115311833840616
515,3.0814879110195774e-33,1.0,0.0,15,117,3,0.14115311833840616
516,1.3647090338805917e-07,0.9855275808844532,0.0013557115389730146,15,117,3,0.14250882987737917
517,8.067420682202385e-08,0.9694612379106624,0.0,15,117,3,0.14250882987737917
518,9.606636109194688e-09,0.9760576237593573,0.00038615870410271813,15,117,3,0.1428949885814819
519,2.8715162489150074e-08,0.9375755387755459,0.0005172531719161155,15,117,3,0.143412241753398
520,3.168838731867881e-08,0.9592237309270922,0.0,15,117,3,0.143412241753398
521,5.1484178132571294e-08,0.9790325887547212,0.0008179154839665914,15,117,3,0.1442301572373646
522,1.5713986433784908e-08,0.9613392377730081,0.0,15,117,3,0.1442301572373646
523,1.4427752368256348e-07,0.9733650087341059,0.0011157279162819222,15,117,3,0.14534588515364652
524,1.0907889164452559e-08,0.9854711516832844,0.000418694831078148,15,117,3,0.14576457998472467
525,6.485415876572579e-08,0.9553843018159385,0.0007290942322233651,15,117,3,0.14649367421694803
526,5.291991151557159e-08,0.9638657163019121,0.0004774736006140645,15,117,3,0.1469711478175621
527,5.8810028494838664e-08,0.9478373409511772,0.00039470834330793125,15,117,3,0.14736585616087003
528,3.193591440542593e-08,0.9275548468074194,0.0005224779514304556,15,117,3,0.14788833411230048
529,1.1064804124716192e-09,0.9334651751097133,0.0,15,117,3,0.14788833411230048
530,1.373405011789039e-08,0.981110656687993,0.0003182365704166856,15,117,3,0.14820657068271717
531,2.682488436253877e-09,0.961487076550736,0.00017657379858571076,15,117,3,0.14838314448130288
532,2.8772049908931306e-08,0.9533656553214522,0.0004517059380094446,15,117,3,0.14883485041931233
533,5.217701804183576e-10,0.9686704393788793,0.0,15,117,3,0.14883485041931233
534,6.329801459456709e-08,0.9851969327062158,0.0008300274728406665,15,117,3,0.149664877892153
535,1.2253210082250907e-08,0.9634521641903976,0.0,15,117,3,0.149664877892153
536,7.703719777548943e-34,1.0,0.0,15,117,3,0.149664877892153
537,1.532952379977527e-10,0.9951613079406165,4.9635405385883846e-05,15,117,3,0.14971451329753888
538,3.899401148008361e-08,0.9701927157386904,0.0005742507666176289,15,117,3,0.1502887640641565
539,8.341153630657757e-12,0.9687583700039695,0.0,15,117,3,0.1502887640641565
540,5.905102002764237e-08,0.9951617151645146,0.0009741838894399002,15,117,3,0.1512629479535964
541,1.5184548007108027e-07,0.9875586961373236,0.0,15,117,3,0.1512629479535964
542,1.1429050584788905e-08,0.9900369092546155,0.00042866941015085036,15,117,3,0.15169161736374726
543,9.844030605660352e-09,0.9665320068171035,0.0,15,117,3,0.15169161736374726
544,0.0,1.0,0.0,15,117,3,0.15169161736374726
545,1.2671259928651488e-08,0.9904391983320345,0.0004018330426455996,15,117,3,0.15209345040639285
546,5.373677240961478e-09,0.9742632948078698,0.0,15,117,3,0.15209345040639285
547,0.0,1.0,0.0,15,117,3,0.15209345040639285
548,1.4219173342698133e-07,0.9904131739446091,0.0015068739099210193,15,117,3,0.15360032431631387
549,2.855095253515128e-07,0.9713235612418054,0.0,15,117,3,0.15360032431631387
550,9.555298119710854e-08,0.9951731100181879,0.00123922270480184,15,117,3,0.15483954702111571
551,2.5887954698992676e-07,0.9811511318997412,0.0,15,117,3,0.15483954702111571
552,7.703719777548943e-34,1.0,0.0,15,117,3,0.15483954702111571
553,7.703719777548943e-34,1.0,0.0,15,117,3,0.15483954702111571
554,7.703719777548943e-34,1.0,0.0,15,117,3,0.15483954702111571
555,7.703719777548943e-34,1.0,0.0,15,117,3,0.15483954702111571
556,6.383724893223056e-10,0.9951613079406165,0.00010128947558413204,15,117,3,0.15494083649669985
557,2.006313537870103e-09,0.9847926820990817,0.0,15,117,3,0.15494083649669985
558,7.703719777548943e-34,1.0,0.0,15,117,3,0.15494083649669985
559,3.453824717536106e-08,0.985533952935979,0.0007390688112961508,15,117,3,0.155679905307996
560,6.239747908261106e-08,0.9697432380869402,0.0,15,117,3,0.155679905307996
561,3.253948579697943e-10,0.9951696743522461,7.231569827756412e-05,15,117,3,0.15575222100627356
562,1.592902149972417e-09,0.9797806930081333,9.582720609188633e-05,15,117,3,0.15584804821236545
563,2.723649716960597e-08,0.9697830862187234,0.0006365918858224073,15,117,3,0.15648464009818785
564,4.3415426149605426e-08,0.9591082039839498,0.0,15,117,3,0.15648464009818785
565,3.0814879110195774e-33,1.0,0.0,15,117,3,0.15648464009818785
566,9.235721363674298e-10,0.9951723659603826,0.00012183235867449516,15,117,3,0.15660647245686235
567,4.238332802164467e-09,0.9797613426108773,0.00014890621615765154,15,117,3,0.15675537867302
568,4.336065303365008e-09,0.9689108776792374,0.0,15,117,3,0.15675537867302
569,7.416652624435275e-09,0.9903545745277099,0.00034554791787785866,15,117,3,0.15710092659089786
570,2.2728309058985908e-08,0.9697340716432591,0.0,15,117,3,0.15710092659089786
571,0.0,1.0,0.0,15,117,3,0.15710092659089786
572,0.0,1.0,0.0,15,117,3,0.15710092659089786
573,0.0,1.0,0.0,15,117,3,0.15710092659089786
574,0.0,1.0,0.0,15,117,3,0.15710092659089786
575,1.824340022453122e-08,0.9951696743522461,0.0005414771496642656,15,117,3,0.15764240374056213
576,5.733640070566956e-08,0.9848189765356308,0.0,15,117,3,0.15764240374056213
577,7.703719777548943e-34,1.0,0.0,15,117,3,0.15764240374056213
578,1.0261912626304779e-10,0.9951786695063031,4.061078622483172e-05,15,117,3,0.15768301452678696
579,2.638777532478371e-10,0.9876022930162077,0.0,15,117,3,0.15768301452678696
580,7.703719777548943e-34,1.0,0.0,15,117,3,0.15768301452678696
581,7.703719777548943e-34,1.0,0.0,15,117,3,0.15768301452678696
582,7.703719777548943e-34,1.0,0.0,15,117,3,0.15768301452678696
583,7.703719777548943e-34,1.0,0.0,15,117,3,0.15768301452678696
584,7.703719777548943e-34,1.0,0.0,15,117,3,0.15768301452678696
585,7.703719777548943e-34,1.0,0.0,15,117,3,0.15768301452678696
586,7.703719777548943e-34,1.0,0.0,15,117,3,0.15768301452678696
587,7.791276707939745e-11,0.9951863426925002,3.5386006710547147e-05,15,117,3,0.1577184005334975
588,2.4486869653524916e-10,0.9848713627478576,0.0,15,117,3,0.1577184005334975
589,0.0,1.0,0.0,15,117,3,0.1577184005334975
590,0.0,1.0,0.0,15,117,3,0.1577184005334975
591,0.0,1.0,0.0,15,117,3,0.1577184005334975
592,0.0,1.0,0.0,15,117,3,0.1577184005334975
593,0.0,1.0,0.0,15,117,3,0.1577184005334975
594,0.0,1.0,0.0,15,117,3,0.1577184005334975
595,0.0,1.0,0.0,15,117,3,0.1577184005334975
596,0.0,1.0,0.0,15,2708,106,0.806871750311334
597,0.0,1.0,0.0,15,2708,106,0.806871750311334
598,1.4034200034966596e-10,0.9999001206847002,4.749206706589071e-05,15,2708,106,0.8069192423783998
599,3.977505861509908e-10,0.9995926664930832,0.0,15,2708,106,0.8069192423783998
600,1.1093356479670479e-31,1.0,0.0,15,2708,106,0.8069192423783998
601,3.6046702181616134e-11,0.999906204276169,2.406910881913582e-05,15,2708,106,0.806943311487219
602,1.1328963542793636e-10,0.999705213439389,0.0,15,2708,106,0.806943311487219
603,4.930380657631324e-32,1.0,0.0,15,2708,106,0.806943311487219
604,4.930380657631324e-32,1.0,0.0,15,2708,106,0.806943311487219
605,4.930380657631324e-32,1.0,0.0,15,2708,106,0.806943311487219
606,4.930380657631324e-32,1.0,0.0,15,2708,106,0.806943311487219
607,6.333374268844432e-10,0.9999089354434345,0.00010088923241746706,15,2708,106,0.8070442007196365
608,2.512398620905405e-09,0.9996270336925427,9.950718813800385e-05,15,2708,106,0.8071437079077745
609,1.936328629376943e-09,0.9994411040094343,0.0,15,2708,106,0.8071437079077745
610,1.87827292093524e-11,0.9999058727972844,1.7374270944836567e-05,15,2708,106,0.8071610821787193
611,5.903143465796469e-11,0.9997041716486091,0.0,15,2708,106,0.8071610821787193
612,4.930380657631324e-32,1.0,0.0,15,2708,106,0.8071610821787193
613,4.930380657631324e-32,1.0,0.0,15,2708,106,0.8071610821787193
614,4.930380657631324e-32,1.0,0.0,15,2708,106,0.8071610821787193
615,4.930380657631324e-32,1.0,0.0,15,2708,106,0.8071610821787193
616,4.930380657631324e-32,1.0,0.0,15,2708,106,0.8071610821787193
617,4.930380657631324e-32,1.0,0.0,15,2708,106,0.8071610821787193
618,4.930380657631324e-32,1.0,0.0,15,2708,106,0.8071610821787193
619,4.023129485563578e-12,0.9999032594907354,8.040984899926329e-06,15,2708,106,0.8071691231636192
620,1.2644121240342673e-11,0.9996959583994554,0.0,15,2708,106,0.8071691231636192
621,3.9622958486339055e-10,0.999906673540611,7.979959568205075e-05,15,2708,106,0.8072489227593013
622,1.2452929809992267e-09,0.9997066882704922,0.0,15,2708,106,0.8072489227593013
623,0.0,1.0,0.0,15,2708,106,0.8072489227593013
624,0.0,1.0,0.0,15,2708,106,0.8072489227593013
625,0.0,1.0,0.0,15,2708,106,0.8072489227593013
626,1.6974381575684473e-10,0.9999028048173256,5.2230504596240124e-05,15,2708,106,0.8073011532638975
627,6.515784289830277e-10,0.999603464771311,4.865872782144898e-05,15,2708,106,0.807349811991719
628,4.025900232383449e-10,0.9993146575640183,0.0,15,2708,106,0.807349811991719
629,6.29287677521996e-10,0.9999091061628425,0.00010056615713138761,15,2708,106,0.8074503781488503
630,1.977761272211989e-09,0.9997143336546477,0.0,15,2708,106,0.8074503781488503
631,0.0,1.0,0.0,15,2708,106,0.8074503781488503
632,0.0,1.0,0.0,15,2708,106,0.8074503781488503
633,0.0,1.0,0.0,15,2708,106,0.8074503781488503
634,0.0,1.0,0.0,15,2708,106,0.8074503781488503
635,0.0,1.0,0.0,15,2708,106,0.8074503781488503
636,0.0,1.0,0.0,15,2708,106,0.8074503781488503
637,0.0,1.0,0.0,15,2708,106,0.8074503781488503
638,0.0,1.0,0.0,15,3279,438,0.8696482272030976
639,4.930380657631324e-32,1.0,0.0,15,3279,438,0.8696482272030976
640,7.315847914169589e-11,0.9999503459077866,3.428937549621036e-05,15,3279,438,0.8696825165785939
641,2.2992664873104406e-10,0.9998439442816169,0.0,15,3279,438,0.8696825165785939
642,3.3924961671955983e-12,0.9999548606327914,7.383919002124095e-06,15,3279,438,0.869689900497596
643,1.0662130811186174e-11,0.9998581334173436,0.0,15,3279,438,0.869689900497596
644,2.546707410155729e-09,0.9999502275110014,0.00020230972847257167,15,3279,438,0.8698922102260686
645,8.003937574775154e-09,0.9998435721774324,0.0,15,3279,438,0.8698922102260686
646,1.1093356479670479e-31,1.0,0.0,15,3279,438,0.8698922102260686
647,1.1093356479670479e-31,1.0,0.0,15,3279,438,0.8698922102260686
648,1.1093356479670479e-31,1.0,0.0,15,3279,438,0.8698922102260686
649,1.1093356479670479e-31,1.0,0.0,15,3279,438,0.8698922102260686
650,1.1093356479670479e-31,1.0,0.0,15,3279,438,0.8698922102260686
651,1.1093356479670479e-31,1.0,0.0,15,3279,438,0.8698922102260686
652,1.1093356479670479e-31,1.0,0.0,15,3279,438,0.8698922102260686
653,0.0,1.0,0.0,15,5,1,0.0
654,0.0,1.0,0.0,15,5,1,0.0
655,0.0,1.0,0.0,15,5,1,0.0
656,0.0,1.0,0.0,15,5,1,0.0
657,0.0,1.0,0.0,15,5,1,0.0
658,0.0,1.0,0.0,15,5,1,0.0
659,0.0,1.0,0.0,15,5,1,0.0
660,0.0,1.0,0.0,15,5,1,0.0
661,0.0,1.0,0.0,15,75,2,0.33720322099466626
662,1.232595164407831e-32,1.0,0.0,15,75,2,0.33720322099466626
663,1.232595164407831e-32,1.0,0.0,15,75,2,0.33720322099466626
664,1.232595164407831e-32,1.0,0.0,15,75,2,0.33720322099466626
665,1.232595164407831e-32,1.0,0.0,15,75,2,0.33720322099466626
666,1.232595164407831e-32,1.0,0.0,15,75,2,0.33720322099466626
667,1.232595164407831e-32,1.0,0.0,15,75,2,0.33720322099466626
668,1.232595164407831e-32,1.0,0.0,15,75,2,0.33720322099466626
669,7.703719777548943e-34,1.0,0.0,15,762,6,0.18347409851988383
670,3.0814879110195774e-33,1.0,0.0,15,762,6,0.18347409851988383
671,4.804523118116388e-10,0.9978491291173741,8.487323539474456e-05,15,762,6,0.18355897175527858
672,1.7397822664514526e-09,0.9947457726869019,0.00011521285637025591,15,762,6,0.18367418461164883
673,2.4700146471740574e-09,0.9954269141292983,0.0,15,762,6,0.18367418461164883
674,8.509933275894047e-10,0.9949050362006043,6.28690632553941e-05,15,762,6,0.18373705367490423
675,3.0814879110195774e-33,1.0,0.0,15,762,5,0.18373705367490423
676,1.783632674165037e-09,0.9985439903628536,0.00016935795410646937,15,762,5,0.1839064116290107
677,7.301355032812055e-09,0.9951144015539305,0.00022094237370448577,15,762,5,0.18412735400271518
678,8.467360543860936e-09,0.9946598709779011,0.0,15,762,5,0.18412735400271518
679,1.9672024169145713e-09,0.997182072189776,0.00017780819196253073,15,762,5,0.1843051621946777
680,4.591605734510021e-09,0.9896513796279023,0.0,15,762,5,0.1843051621946777
681,5.333149659804745e-09,0.9992737186272731,0.00029276498051900024,15,762,5,0.1845979271751967
682,1.712033599603441e-08,0.9962071110108435,3.4224787805875456e-05,15,762,5,0.1846321519630026
683,3.0566899634916964e-10,0.9968020267453624,3.687376519023733e-05,15,762,5,0.18466902572819283
684,2.6589191381959714e-10,0.9951638363801191,0.0,15,762,5,0.18466902572819283
685,7.490479759688883e-09,0.9955707855494388,0.00023314532952176115,15,762,5,0.1849021710577146
686,2.0580809555049268e-10,0.99560066155586,0.0,15,762,5,0.1849021710577146
687,5.0613865614344946e-09,0.9970559619724659,0.00028559508173195414,15,762,5,0.18518776613944654
688,1.063044250880509e-08,0.9904192061946269,0.0,15,762,5,0.18518776613944654
689,4.2103526110109455e-10,0.9992291363899144,8.225957770885417e-05,15,762,5,0.1852700257171554
690,1.3037482850539292e-09,0.9968481688380523,0.0,15,762,5,0.1852700257171554
691,6.086345791806267e-11,0.9992731628920902,3.1275592984630896e-05,15,762,5,0.18530130131014003
692,1.6472885898306157e-10,0.9969508808579712,6.604783611668941e-06,15,762,5,0.1853079060937517
693,9.253774652464435e-10,0.9943376288965581,0.00011750863676998624,15,762,5,0.18542541473052168
694,1.19746591430837e-09,0.9922476934278973,0.0,15,762,5,0.18542541473052168
695,3.0814879110195774e-33,1.0,0.0,15,762,5,0.18542541473052168
696,9.007670624829701e-11,0.9992750686975611,3.804814516397692e-05,15,762,5,0.18546346287568566
697,2.3237358395971444e-10,0.9969505656905677,7.063939691798193e-07,15,762,5,0.18546416926965484
698,1.8620612356415945e-10,0.9926092732600539,5.271464994865971e-05,15,762,5,0.1855168839196035
699,2.0419598958634828e-10,0.9938583870938402,0.0,15,762,5,0.1855168839196035
700,1.1902328886047758e-10,0.9984989172098777,4.224235935587628e-05,15,762,5,0.18555912627895937
701,1.717441271601194e-10,0.9949711002811538,2.327568128387969e-05,15,762,5,0.18558240196024325
702,9.362688613006695e-09,0.9925306430686727,0.00038574408670985494,15,762,5,0.1859681460469531
703,2.089118731014728e-08,0.9954266849176742,0.0,15,762,5,0.1859681460469531
704,4.422667906180326e-10,0.9992389759155198,8.430812021942291e-05,15,762,5,0.18605245416717253
705,1.5789003120612412e-09,0.9945844301246799,0.00015939779914131424,15,762,5,0.18621185196631385
706,4.195292871564149e-09,0.9934039969758411,0.0,15,762,5,0.18621185196631385
